ReferenceID,StartTime,EndTime,,,
761901371,0:04:59,0:24:59,,,
761901372,0:04:59,0:24:59,,,
761901373,0:04:59,0:24:59,,,
761901374,0:04:59,0:24:59,,,
761901375,0:04:59,0:24:59,,,
761901376,0:04:59,0:24:59,,,
761901377,0:04:55,0:24:55,,,
761901378,0:04:59,0:24:59,,,
761901379,0:04:59,0:24:59,,,
761901380,0:04:59,0:24:59,,,
761901381,0:04:59,0:24:59,,,
761901382,0:04:59,0:24:59,,,
761901383,0:04:59,0:24:59,,,
761901384,0:04:59,0:24:59,,,
761901385,0:04:59,0:24:59,,,
761901386,0:04:58,0:24:58,,,
761901388,0:04:59,0:24:59,,,
761901389,0:04:59,0:24:59,,,
761901390,0:04:59,0:24:59,,,
761901391,0:04:59,0:24:59,,,
761901392,0:04:59,0:24:59,,,
761901393,0:04:59,0:24:59,,,
761901394,0:04:59,0:24:59,,,
761901395,0:04:59,0:24:59,,,
761901396,0:04:58,0:24:58,,,
761901397,0:04:59,0:24:59,,,
761901398,0:04:59,0:24:59,,,
761901399,0:04:56,0:24:59,,,
761901400,0:04:59,0:24:59,,,
761901401,0:04:59,0:24:59,,,
761901402,0:04:57,0:24:57,,,
761901404,0:04:59,0:24:59,,,
761901405,0:04:59,0:24:59,,,
761901406,0:04:58,0:24:58,,,
761901407,0:04:59,0:24:59,,,
761901408,0:04:59,0:24:59,,,
761901409,0:04:59,0:24:59,,,
761901410,0:04:59,0:24:59,,,
761901411,0:04:57,0:24:57,,,
761901412,0:04:59,0:24:59,,,
761901413,0:04:59,0:24:59,,,
761901414,0:04:59,0:24:59,,,
761901415,0:04:59,0:24:59,,,
761901416,0:04:59,0:24:59,,,
761901417,0:04:59,0:24:59,,,
761901418,0:04:59,0:24:59,,,
761901420,0:04:59,0:24:59,,,
761901421,0:04:59,0:24:59,,,
761901422,0:04:56,0:24:56,,,
761901423,0:04:59,0:24:59,,,
761901424,0:04:59,0:24:59,,,
761901425,0:04:55,0:24:55,,,
761901426,0:04:59,0:24:59,,,
761901427,0:04:59,0:24:59,,,
761901428,0:04:58,0:24:58,,,
761901429,0:04:59,0:24:59,,,
761901430,0:04:59,0:24:59,,,
761901431,0:04:52,0:24:52,,,
761901432,0:04:59,0:24:59,,,
761901433,0:04:59,0:24:59,,,
761901434,0:04:59,0:24:59,,,
761901436,0:04:59,0:24:59,,,
761901437,0:04:59,0:24:59,,,
761901438,0:04:59,0:24:59,,,
761901439,0:04:59,0:24:59,,,
761901440,0:04:59,0:24:59,,,
761901441,0:04:59,0:24:59,,,
761901442,0:04:59,0:24:59,,,
761901443,0:04:58,0:24:58,,,
761901444,0:04:59,0:24:59,,,
761901445,0:04:59,0:24:59,,,
761901446,0:04:58,0:24:58,,,
761901448,0:04:59,0:24:59,,,
761901449,0:04:56,0:24:56,,,
761901450,0:04:59,0:24:59,,,
761901452,0:04:59,0:24:59,,,
761901453,0:04:59,0:24:59,,,
761901454,0:04:59,0:24:59,,,
761901455,0:04:59,0:24:59,,,
761901456,0:04:59,0:24:59,,,
761901457,0:04:59,0:24:59,,,
761901458,0:04:59,0:24:59,,,
761901459,0:04:59,0:24:59,,,
761901460,0:04:59,0:24:59,,,
761901461,0:04:59,0:24:59,,,
761901462,0:04:59,0:24:59,,,
761901463,0:04:59,0:24:59,,,
761901464,0:04:59,0:24:59,,,
761901465,0:04:58,0:24:58,,,
761901466,0:04:59,0:24:59,,,
761901467,0:04:59,0:24:59,,,
761901468,0:04:59,0:24:59,,,
761901469,0:04:59,0:24:59,,,
761901470,0:04:59,0:24:59,,,
761901471,0:04:59,0:24:59,,,
761901472,0:04:57,0:24:58,,,
761901474,0:04:59,0:24:59,,,
761901475,0:04:59,0:24:59,,,
761901476,0:04:59,0:24:59,,,
761901477,0:04:59,0:24:59,,,
761901478,0:04:59,0:24:59,,,
761901479,0:04:57,0:24:57,,,
761901480,0:04:59,0:24:59,,,
761901481,0:04:59,0:24:59,,,
761901482,0:04:59,0:24:59,,,
762101001,0:05:00,0:25:00,,,
762101002,0:05:00,0:25:00,,,
762101003,0:05:00,0:25:00,,,
762101004,0:05:00,0:25:00,,,
762101005,0:05:00,0:25:00,,,
762101006,0:05:00,0:25:00,,,
762101007,0:05:00,0:25:00,,,
762101008,0:05:00,0:25:00,,,
762101009,0:05:00,0:25:00,,,
762101011,0:05:00,0:25:00,,,
762101012,0:05:00,0:25:00,,,
762101022,0:05:00,0:25:00,,,
762101023,0:05:00,0:25:00,,,
762101024,0:05:00,0:25:00,,,
762101027,0:05:00,0:25:00,,,
762101028,0:04:52,0:24:52,,,
762101029,0:05:00,0:25:00,,,
762101030,0:05:00,0:25:00,,,
762101031,0:05:00,0:25:00,,,
762101033,0:05:00,0:25:00,,,
762101036,0:05:00,0:25:00,,,
762101037,0:05:00,0:25:00,,,
762101039,0:05:00,0:25:00,,,
762101044,0:05:00,0:25:00,,,
762101045,0:05:00,0:25:00,,,
762101046,0:05:00,0:25:00,,,
762101057,0:05:00,0:25:00,,,
762101059,0:05:00,0:25:00,,,
762101060,0:05:00,0:25:00,,,
762101061,0:04:59,0:24:59,,,
762101062,0:05:00,0:25:00,,,
762101063,0:05:00,0:25:00,,,
762101068,0:05:00,0:25:00,,,
762101069,0:05:00,0:25:00,,,
762101071,0:05:00,0:25:00,,,
762101072,0:05:00,0:25:00,,,
762101073,0:19:00,0:24:59,,,
762101077,0:05:00,0:25:00,,,
762101078,0:05:00,0:25:00,,,
762101079,0:05:00,0:25:00,,,
762101080,0:05:00,0:25:00,,,
762101081,0:05:00,0:25:00,,,
762101082,0:05:00,0:25:00,,,
762101083,0:05:00,0:25:00,,,
762101084,0:05:00,0:25:00,,,
762101085,0:05:00,0:25:00,,,
762101086,0:05:00,0:25:00,,,
762101090,0:05:00,0:25:00,,,
762101091,0:05:00,0:25:00,,,
762101092,0:05:00,0:25:00,,,
762101093,0:05:00,0:25:00,,,
762101094,0:05:00,0:25:00,,,
762101095,0:05:00,0:25:00,,,
762101096,0:05:00,0:25:00,,,
762101097,0:05:00,0:25:00,,,
762101098,0:05:00,0:25:00,,,
762101099,0:05:00,0:25:00,,,
762101100,0:05:00,0:25:00,,,
762101101,0:05:00,0:25:00,,,
762101102,0:05:00,0:25:00,,,
762101103,0:05:00,0:25:00,,,
762101104,0:05:00,0:25:00,,,
762101124,0:05:00,0:25:00,,,
762101128,0:05:00,0:25:00,,,
762101136,0:05:00,0:25:00,,,
762101137,0:05:00,0:25:00,,,
762101138,0:05:00,0:25:00,,,
762101139,0:05:00,0:25:00,,,
762101140,0:05:00,0:25:00,,,
762101141,0:05:00,0:25:00,,,
762101142,0:05:00,0:25:00,,,
762101146,0:05:00,0:25:00,,,
762101148,0:05:00,0:25:00,,,
762101150,0:05:00,0:25:00,,,
762101151,0:04:59,0:24:59,,,
762101152,0:05:00,0:25:00,,,
762101153,0:05:00,0:25:00,,,
762101154,0:05:00,0:25:00,,,
762101157,0:05:00,0:25:00,,,
762101158,0:05:00,0:25:00,,,
762101159,0:05:00,0:25:00,,,
762101160,0:05:00,0:25:00,,,
762101161,0:05:00,0:25:00,,,
762101162,0:05:00,0:25:00,,,
762101163,0:05:00,0:25:00,,,
762101164,0:05:00,0:25:00,,,
762101166,0:05:00,0:25:00,,,
762101170,0:05:00,0:25:00,,,
762101171,0:05:00,0:25:00,,,
762101172,0:05:00,0:25:00,,,
762101173,0:05:00,0:25:00,,,
762101175,0:05:00,0:25:00,,,
762101178,0:05:00,0:25:00,,,
762101180,0:05:00,0:25:00,,,
762101181,0:05:00,0:25:00,,,
762101182,0:05:00,0:25:00,,,
762101183,0:05:00,0:25:00,,,
762101184,0:05:00,0:25:00,,,
762101185,0:05:00,0:25:00,,,
762101186,0:05:00,0:25:00,,,
762101187,0:05:00,0:25:00,,,
762101190,0:05:00,0:25:00,,,
762101191,0:05:00,0:25:00,,,
762101192,0:05:00,0:25:00,,,
762101193,0:05:00,0:25:00,,,
762101194,0:05:00,0:25:00,,,
762101195,0:05:00,0:25:00,,,
762101196,0:05:00,0:25:00,,,
762101197,0:05:00,0:25:00,,,
762101198,0:05:00,0:25:00,,,
762101202,0:05:00,0:25:00,,,
762101203,0:05:00,0:25:00,,,
762101204,0:05:00,0:25:00,,,
762101205,0:05:00,0:25:00,,,
762101206,0:05:00,0:25:00,,,
762101207,0:05:00,0:25:00,,,
762101208,0:05:00,0:25:00,,,
762101209,0:05:00,0:25:00,,,
762101210,0:05:00,0:25:00,,,
762101216,0:05:00,0:25:00,,,
762101217,0:05:00,0:25:00,,,
762101218,0:05:00,0:25:00,,,
762101219,0:05:00,0:25:00,,,
762101220,0:05:00,0:25:00,,,
762101221,0:05:00,0:25:00,,,
762101222,0:05:00,0:25:00,,,
762101223,0:05:00,0:25:00,,,
762101224,0:05:00,0:25:00,,,
762101225,0:05:00,0:25:00,,,
762101226,0:05:00,0:25:00,,,
762101227,0:05:00,0:25:00,,,
762101232,0:05:00,0:25:00,,,
762101233,0:05:00,0:25:00,,,
762101234,0:05:00,0:25:00,,,
762101235,0:04:59,0:24:59,,,
762101236,0:05:00,0:25:00,,,
762101237,0:05:00,0:25:00,,,
762101238,0:05:00,0:25:00,,,
762101239,0:05:00,0:25:00,,,
762101240,0:05:00,0:25:00,,,
762101241,0:05:00,0:25:00,,,
762101244,0:05:00,0:25:00,,,
762101245,0:05:00,0:25:00,,,
762101247,0:05:00,0:25:00,,,
762101248,0:05:00,0:25:00,,,
762101249,0:05:00,0:25:00,,,
762101250,0:05:00,0:25:00,,,
762101251,0:05:00,0:25:00,,,
762101252,0:05:00,0:25:00,,,
762101253,0:04:59,0:24:59,,,
762101254,0:05:00,0:25:00,,,
762101255,0:05:00,0:25:00,,,
762101258,0:05:00,0:25:00,,,
762101259,0:05:00,0:25:00,,,
762101260,0:05:00,0:25:00,,,
762101261,0:05:00,0:25:00,,,
762101262,0:05:00,0:25:00,,,
762101263,0:05:00,0:25:00,,,
762101264,0:05:00,0:25:00,,,
762101265,0:05:00,0:25:00,,,
762101266,0:05:00,0:25:00,,,
762101267,0:05:00,0:25:00,,,
762101270,0:05:00,0:25:00,,,
762101271,0:05:00,0:25:00,,,
762101273,0:05:00,0:25:00,,,
762101274,0:05:00,0:25:00,,,
762101275,0:05:00,0:25:00,,,
762101276,0:05:00,0:25:00,,,
762101279,0:05:00,0:25:00,,,
762101280,0:05:00,0:25:00,,,
762101282,0:05:00,0:25:00,,,
762101283,0:05:00,0:25:00,,,
762101284,0:05:00,0:25:00,,,
762101286,0:05:00,0:25:00,,,
762101287,0:05:00,0:25:00,,,
762101288,0:05:00,0:25:00,,,
762101290,0:05:00,0:25:00,,,
762101291,0:05:00,0:25:00,,,
762101292,0:05:00,0:25:00,,,
762101293,0:05:00,0:25:00,,,
762101294,0:05:00,0:25:00,,,
762101296,0:00:01,0:20:00,,,
762101297,0:05:00,0:25:00,,,
762101299,0:05:00,0:25:00,,,
762101302,0:05:00,0:25:00,,,
762101303,0:05:00,0:25:00,,,
762101305,0:05:00,0:25:00,,,
762101306,0:05:00,0:25:00,,,
762101308,0:05:00,0:25:00,,,
762101309,0:05:00,0:25:00,,,
762101310,0:05:00,0:25:00,,,
762101311,0:05:00,0:25:00,,,
762101312,0:05:00,0:25:00,,,
762101315,0:05:00,0:25:00,,,
762101317,0:05:00,0:25:00,,,
762101318,0:05:00,0:25:00,,,
762101319,0:05:00,0:25:00,,,
762101322,0:05:00,0:25:00,,,
762101324,0:05:00,0:25:00,,,
762101325,0:05:00,0:25:00,,,
762101326,0:05:00,0:25:00,,,
762101328,0:05:00,0:25:00,,,
762101329,0:05:00,0:25:00,,,
762101330,0:05:00,0:25:00,,,
762101331,0:05:00,0:25:00,,,
762101332,0:05:00,0:25:00,,,
762101333,0:05:00,0:25:00,,,
762101335,0:05:00,0:25:00,,,
762101336,0:05:00,0:25:00,,,
762101340,0:05:00,0:25:00,,,
762101341,0:05:00,0:25:00,,,
762101342,0:05:00,0:25:00,,,
762101344,0:05:00,0:25:00,,,
762101347,0:05:00,0:25:00,,,
762101348,0:05:00,0:25:00,,,
762101350,0:05:00,0:25:00,,,
762101351,0:05:00,0:25:00,,,
762101352,0:05:00,0:25:00,,,
762101354,0:05:00,0:25:00,,,
762101355,0:05:00,0:25:00,,,
762101356,0:05:00,0:25:00,,,
762101357,0:05:00,0:25:00,,,
762101359,0:05:00,0:25:00,,,
762101360,0:05:00,0:25:00,,,
762101361,0:05:00,0:25:00,,,
762101364,0:05:00,0:25:00,,,
762101366,0:05:00,0:25:00,,,
762101367,0:05:00,0:25:00,,,
762101368,0:05:00,0:25:00,,,
762101369,0:05:00,0:25:00,,,
762101370,0:05:00,0:25:00,,,
762101371,0:05:00,0:25:00,,,
762101373,0:05:00,0:25:00,,,
762101374,0:05:00,0:25:00,,,
762101376,0:05:00,0:25:00,,,
762101381,0:05:00,0:25:00,,,
762101382,0:05:00,0:25:00,,,
762101383,0:05:00,0:25:00,,,
762101384,0:05:00,0:25:00,,,
762101387,0:05:00,0:25:00,,,
762101388,0:05:00,0:25:00,,,
762101392,0:05:00,0:25:00,,,
762101393,0:05:00,0:25:00,,,
762101394,0:05:00,0:25:00,,,
762101395,0:05:00,0:25:00,,,
762101396,0:05:00,0:25:00,,,
762101399,0:05:00,0:25:00,,,
762101400,0:05:00,0:25:00,,,
762101401,0:05:00,0:25:00,,,
762101402,0:05:00,0:25:00,,,
762101403,0:05:00,0:25:00,,,
762101404,0:05:00,0:25:00,,,
762101405,0:05:00,0:25:00,,,
762101406,0:05:00,0:25:00,,,
762101407,0:05:00,0:25:00,,,
762101408,0:05:00,0:25:00,,,
762101409,0:05:00,0:25:00,,,
762101410,0:05:00,0:25:00,,,
762101411,0:05:00,0:25:00,,,
762101412,0:05:00,0:25:00,,,
762101413,0:05:00,0:25:00,,,
762101414,0:05:00,0:25:00,,,
762101415,0:05:00,0:25:00,,,
762101418,0:05:00,0:25:00,,,
762101419,0:05:00,0:25:00,,,
762101420,0:05:00,0:25:00,,,
762101422,0:05:00,0:25:00,,,
762101423,0:05:00,0:25:00,,,
762101424,0:05:00,0:25:00,,,
762101425,0:05:00,0:25:00,,,
762101426,0:05:00,0:25:00,,,
762101427,0:05:00,0:25:00,,,
762101428,0:05:00,0:25:00,,,
762101429,0:05:00,0:25:00,,,
762101430,0:05:00,0:25:00,,,
762101431,0:05:00,0:25:00,,,
762101432,0:05:00,0:25:00,,,
762101435,0:05:00,0:25:00,,,
762101436,0:05:00,0:25:00,,,
762101437,0:05:00,0:25:00,,,
762101438,0:05:00,0:25:00,,,
762101439,0:05:00,0:25:00,,,
762101441,0:05:00,0:25:00,,,
762101442,0:05:00,0:25:00,,,
762101443,0:05:00,0:25:00,,,
762101445,0:05:00,0:25:00,,,
762101446,0:05:00,0:25:00,,,
762101447,0:05:00,0:25:00,,,
762101448,0:05:00,0:25:00,,,
762101449,0:05:00,0:25:00,,,
762101450,0:05:00,0:25:00,,,
762101453,0:05:00,0:25:00,,,
762101456,0:05:00,0:25:00,,,
762101457,0:05:00,0:25:00,,,
762101458,0:05:00,0:25:00,,,
762101459,0:05:00,0:25:00,,,
762101460,0:05:00,0:25:00,,,
762101461,0:05:00,0:25:00,,,
762101462,0:05:00,0:25:00,,,
762101464,0:05:00,0:25:00,,,
762101465,0:05:00,0:25:00,,,
762101466,0:05:00,0:25:00,,,
762101467,0:05:00,0:25:00,,,
762101468,0:05:00,0:25:00,,,
762101469,0:05:00,0:25:00,,,
762101470,0:05:00,0:25:00,,,
762101471,0:05:00,0:25:00,,,
762101472,0:05:00,0:25:00,,,
762101473,0:05:00,0:25:00,,,
762101475,0:05:00,0:25:00,,,
762101476,0:05:00,0:25:00,,,
762101477,0:05:00,0:25:00,,,
762101478,0:05:00,0:25:00,,,
762101479,0:05:00,0:25:00,,,
762101480,0:05:00,0:25:00,,,
762101483,0:05:00,0:25:00,,,
762101484,0:05:00,0:25:00,,,
762101485,0:05:00,0:25:00,,,
762101486,0:05:00,0:25:00,,,
762101487,0:05:00,0:25:00,,,
762101488,0:05:00,0:25:00,,,
762101489,0:05:00,0:25:00,,,
762101490,0:05:00,0:25:00,,,
762101491,0:05:00,0:25:00,,,
762101493,0:05:00,0:25:00,,,
762101496,0:05:00,0:25:00,,,
762101497,0:05:00,0:25:00,,,
762101498,0:05:00,0:25:00,,,
762101499,0:05:00,0:25:00,,,
762101500,0:05:00,0:25:00,,,
762101501,0:05:00,0:25:00,,,
762101502,0:05:00,0:25:00,,,
762101504,0:05:00,0:25:00,,,
762101505,0:05:00,0:25:00,,,
762101508,0:05:00,0:25:00,,,
762101510,0:05:00,0:25:00,,,
762101511,0:05:00,0:25:00,,,
762101512,0:05:00,0:25:00,,,
762101513,0:05:00,0:25:00,,,
762101514,0:05:00,0:25:00,,,
762101515,0:05:00,0:25:00,,,
762101516,0:05:00,0:25:00,,,
762101517,0:05:00,0:25:00,,,
762101520,0:05:00,0:25:00,,,
762101521,0:05:00,0:25:00,,,
762101522,0:05:00,0:25:00,,,
762101523,0:05:00,0:25:00,,,
762101524,0:05:00,0:25:00,,,
762101525,0:05:00,0:25:00,,,
762101526,0:05:00,0:25:00,,,
762201002,0:04:59,0:24:59,,,
762201003,0:04:59,0:24:59,,,
762201004,0:05:00,0:25:00,,,
762201008,0:05:00,0:25:00,,,
762201009,0:05:00,0:25:00,,,
762201012,0:05:00,0:25:00,,,
762201013,0:05:00,0:25:00,,,
762201017,0:05:00,0:25:00,,,
762201020,0:05:00,0:25:00,,,
762201021,0:05:00,0:25:00,,,
762201022,0:05:00,0:25:00,,,
762201023,0:04:59,0:24:59,,,
762201024,0:05:00,0:25:00,,,
762201025,0:05:00,0:25:00,,,
762201026,0:04:59,0:24:59,,,
762201027,0:05:00,0:25:00,,,
762201028,0:05:00,0:25:00,,,
762201029,0:05:00,0:25:00,,,
762201030,0:05:00,0:25:00,,,
762201032,0:05:00,0:25:00,,,
762201033,0:05:00,0:25:00,,,
762201034,0:05:00,0:25:00,,,
762201035,0:05:00,0:25:00,,,
762201036,0:05:00,0:25:00,,,
762201037,0:05:00,0:25:00,,,
762201038,0:05:00,0:25:00,,,
762201040,0:05:00,0:25:00,,,
762201041,0:05:00,0:25:00,,,
762201043,0:05:00,0:25:00,,,
762201044,0:05:00,0:25:00,,,
762201045,0:05:00,0:25:00,,,
762201047,0:05:00,0:25:00,,,
762201048,0:05:00,0:25:00,,,
762201049,0:05:00,0:25:00,,,
762201050,0:07:00,0:25:00,,,
762201051,0:05:00,0:25:00,,,
762201052,0:05:00,0:25:00,,,
762201054,0:05:00,0:25:00,,,
762201055,0:16:45,0:25:00,,,
762201056,0:05:00,0:25:00,,,
762201057,0:05:00,0:25:00,,,
762201058,0:05:00,0:25:00,,,
762201060,0:05:00,0:25:00,,,
762201063,0:08:00,0:25:00,,,
762201064,0:05:00,0:25:00,,,
762201065,0:05:00,0:25:00,,,
762201066,0:05:00,0:25:00,,,
762201068,0:05:00,0:25:00,,,
762201069,0:05:00,0:25:00,,,
762201070,0:05:00,0:25:00,,,
762201071,0:05:00,0:25:00,,,
762201072,0:05:00,0:25:00,,,
762201073,0:05:00,0:25:00,,,
762201075,0:05:00,0:25:00,,,
762201076,0:05:00,0:25:00,,,
762201077,0:05:00,0:25:00,,,
762201078,0:05:00,0:25:00,,,
762201079,0:05:00,0:25:00,,,
762201080,0:05:00,0:25:00,,,
762201081,0:05:00,0:25:00,,,
762201082,0:07:25,0:25:00,,,
762201083,0:05:00,0:25:00,,,
762201085,0:16:00,0:25:00,,,
762201086,0:18:00,0:25:00,,,
762201087,0:06:00,0:25:00,,,
762201088,0:05:00,0:25:00,,,
762201089,0:05:00,0:25:00,,,
762201090,0:06:05,0:25:00,,,
762201091,0:05:00,0:25:00,,,
762201092,0:05:00,0:25:00,,,
762201093,0:05:00,0:25:00,,,
762201094,0:05:00,0:25:00,,,
762201095,0:05:00,0:25:00,,,
762201096,0:05:00,0:25:00,,,
762201097,0:05:00,0:25:00,,,
762201098,0:05:00,0:25:00,,,
762201105,0:14:29,0:25:00,,,
762201108,0:05:00,0:25:00,,,
762201110,0:05:00,0:25:00,,,
762201112,0:05:00,0:25:00,,,
762201113,0:05:00,0:25:00,,,
762201114,0:05:00,0:25:00,,,
762201115,0:05:00,0:25:00,,,
762201117,0:09:00,0:25:00,,,
762201118,0:06:25,0:25:00,,,
762201120,0:05:00,0:25:00,,,
762201122,0:05:00,0:25:00,,,
762201123,0:05:00,0:25:00,,,
762201141,0:11:00,0:25:00,,,
762201143,0:17:45,0:25:00,,,
762201148,0:05:00,0:25:00,,,
762201149,0:05:00,0:25:00,,,
762201150,0:05:00,0:25:00,,,
762201151,0:05:00,0:25:00,,,
762201153,0:05:00,0:25:00,,,
762201154,0:05:00,0:25:00,,,
762201155,0:10:00,0:25:00,,,
762201156,0:16:00,0:24:00,,,
762201159,0:07:25,0:25:00,,,
762201168,0:05:00,0:25:00,,,
762201169,0:05:00,0:25:00,,,
762201171,0:05:00,0:25:00,,,
762201174,0:10:00,0:25:00,,,
762201175,0:11:00,0:25:00,,,
762201177,0:05:00,0:25:00,,,
762201178,0:05:00,0:25:00,,,
762201180,0:05:00,0:25:00,,,
762201181,0:05:00,0:25:00,,,
762201185,0:05:00,0:25:00,,,
762201186,0:10:00,0:25:00,,,
762201187,0:05:00,0:25:00,,,
762201189,0:19:00,0:25:00,,,
762201190,0:00:01,0:10:30,,,
762201196,0:05:00,0:25:00,,,
762201197,0:05:00,0:25:00,,,
762201199,0:05:00,0:25:00,,,
762201200,0:05:00,0:25:00,,,
762201201,0:05:00,0:25:00,,,
762201203,0:05:00,0:25:00,,,
762201204,0:19:35,0:25:00,,,
762201205,0:05:00,0:25:00,,,
762201206,0:05:00,0:25:00,,,
762201208,0:05:00,0:25:00,,,
762201211,0:05:00,0:25:00,,,
762201212,0:05:00,0:25:00,,,
762201213,0:05:00,0:25:00,,,
762201214,0:05:00,0:25:00,,,
762201215,0:05:00,0:25:00,,,
762201216,0:07:00,0:25:00,,,
762201218,0:05:00,0:25:00,,,
762201219,0:05:00,0:25:00,,,
762201220,0:05:00,0:25:00,,,
762201221,0:05:00,0:25:00,,,
762201222,0:05:00,0:25:00,,,
762201224,0:07:00,0:25:00,,,
762201225,0:05:00,0:25:00,,,
762201226,0:05:00,0:25:00,,,
762201227,0:05:00,0:25:00,,,
762201228,0:07:00,0:25:00,,,
762201229,0:05:00,0:25:00,,,
762201230,0:08:30,0:25:00,,,
762201231,0:05:00,0:25:00,,,
762201232,0:07:30,0:25:00,,,
762201233,0:09:00,0:25:00,,,
762201235,0:05:00,0:25:00,,,
762201236,0:05:00,0:25:00,,,
762201237,0:05:00,0:25:00,,,
762201238,0:05:00,0:25:00,,,
762201239,0:05:00,0:25:00,,,
762201240,0:05:00,0:25:00,,,
762201241,0:05:00,0:25:00,,,
762201242,0:05:00,0:25:00,,,
762201243,0:05:00,0:25:00,,,
762201244,0:08:20,0:25:00,,,
762201245,0:05:00,0:25:00,,,
762201246,0:05:00,0:25:00,,,
762201247,0:10:20,0:25:00,,,
762201249,0:05:00,0:25:00,,,
762201251,0:05:00,0:25:00,,,
762201255,0:05:00,0:25:00,,,
762201256,0:05:00,0:25:00,,,
762201258,0:05:00,0:25:00,,,
762201262,0:05:00,0:25:00,,,
762201263,0:05:00,0:25:00,,,
762201264,0:05:00,0:25:00,,,
762201265,0:05:00,0:25:00,,,
762201266,0:05:00,0:25:00,,,
762201267,0:05:00,0:25:00,,,
762201268,0:05:00,0:25:00,,,
762201269,0:05:00,0:25:00,,,
762201270,0:05:00,0:25:00,,,
762201271,0:05:00,0:25:00,,,
762201272,0:05:00,0:25:00,,,
762201273,0:05:00,0:25:00,,,
762201274,0:05:00,0:25:00,,,
762201275,0:05:00,0:25:00,,,
762201277,0:09:30,0:25:00,,,
762201278,0:08:00,0:25:00,,,
762201279,0:16:00,0:25:00,,,
762201280,0:06:20,0:25:00,,,
762201281,0:05:00,0:25:00,,,
762201284,0:05:00,0:25:00,,,
762201286,0:11:00,0:25:00,,,
762201287,0:05:00,0:25:00,,,
762201288,0:05:00,0:25:00,,,
762201289,0:05:00,0:25:00,,,
762201290,0:05:00,0:25:00,,,
762201291,0:09:00,0:25:00,,,
762201292,0:07:00,0:25:00,,,
762201293,0:06:30,0:25:00,,,
762201294,0:05:00,0:25:00,,,
762201296,0:05:00,0:25:00,,,
762201297,0:05:00,0:25:00,,,
762201301,0:05:00,0:25:00,,,
762201302,0:17:00,0:25:00,,,
762201303,0:12:00,0:25:00,,,
762201304,0:05:00,0:25:00,,,
762201305,0:05:00,0:25:00,,,
762201306,0:07:00,0:25:00,,,
762201307,0:05:00,0:25:00,,,
762201308,0:05:00,0:25:00,,,
762201310,0:08:40,0:25:00,,,
762201311,0:05:00,0:25:00,,,
762201312,0:05:00,0:25:00,,,
762201314,0:05:00,0:25:00,,,
762201315,0:05:00,0:25:00,,,
762201316,0:05:00,0:25:00,,,
762201318,0:05:00,0:25:00,,,
762201319,0:05:00,0:25:00,,,
762201321,0:05:00,0:25:00,,,
762201322,0:05:00,0:25:00,,,
762201323,0:05:00,0:25:00,,,
762201324,0:05:00,0:25:00,,,
762201325,0:05:00,0:25:00,,,
762201326,0:05:00,0:25:00,,,
762201327,0:05:00,0:25:00,,,
762201328,0:05:00,0:25:00,,,
762201329,0:05:00,0:25:00,,,
762201331,0:05:00,0:25:00,,,
762201332,0:05:00,0:25:00,,,
762201333,0:05:00,0:25:00,,,
762201335,0:05:00,0:25:00,,,
762201337,0:05:00,0:25:00,,,
762201338,0:05:00,0:25:00,,,
762201339,0:05:00,0:25:00,,,
762201340,0:05:00,0:25:00,,,
762201341,0:05:00,0:25:00,,,
762201343,0:06:00,0:25:00,,,
762201344,0:05:00,0:25:00,,,
762201345,0:12:00,0:25:00,,,
762201346,0:05:00,0:25:00,,,
762201347,0:05:00,0:25:00,,,
762201348,0:05:00,0:25:00,,,
762201350,0:05:00,0:25:00,,,
762201351,0:05:00,0:25:00,,,
762201352,0:05:00,0:25:00,,,
762201353,0:05:00,0:25:00,,,
762201354,0:05:00,0:25:00,,,
762201355,0:05:00,0:25:00,,,
762201356,0:05:00,0:25:00,,,
762201358,0:05:00,0:25:00,,,
762201359,0:05:00,0:25:00,,,
762201361,0:13:55,0:25:00,,,
762201362,0:05:00,0:25:00,,,
762201363,0:05:00,0:25:00,,,
762201364,0:05:00,0:25:00,,,
762201365,0:05:00,0:25:00,,,
762201366,0:05:00,0:25:00,,,
762201367,0:09:30,0:25:00,,,
762201368,0:06:20,0:25:00,,,
762201369,0:05:40,0:25:00,,,
762201370,0:06:10,0:25:00,,,
762201371,0:15:00,0:25:00,,,
762201372,0:12:00,0:25:00,,,
762201373,0:05:00,0:25:00,,,
762201374,0:05:00,0:25:00,,,
762201375,0:05:00,0:25:00,,,
762201376,0:05:00,0:25:00,,,
762201378,0:05:00,0:25:00,,,
762201379,0:05:00,0:25:00,,,
762201380,0:07:00,0:25:00,,,
762201382,0:05:00,0:25:00,,,
762201383,0:07:30,0:25:00,,,
762201384,0:05:00,0:25:00,,,
762201388,0:12:00,0:25:00,,,
762201389,0:07:00,0:25:00,,,
762201394,0:05:00,0:25:00,,,
762201395,0:05:00,0:25:00,,,
762201396,0:05:00,0:25:00,,,
762201397,0:05:00,0:25:00,,,
762201398,0:05:00,0:25:00,,,
762201399,0:05:00,0:25:00,,,
762201401,0:05:00,0:25:00,,,
762201402,0:05:00,0:25:00,,,
762201403,0:15:00,0:25:00,,,
762201405,0:05:00,0:25:00,,,
762201407,0:09:20,0:25:00,,,
762201408,0:13:00,0:25:00,,,
762201413,0:18:30,0:25:00,,,
762201418,0:10:30,0:25:00,,,
