# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:12:00 2026,,,,,,,,
318,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001711.773399_ir.tif,5706,249.699,247.349,260.547,258.939,0.33997,0,hotspot,0.33997
319,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001721.444557_ir.tif,5715,353.445,103.983,362.295,115.087,0.25482,0,hotspot,0.25482
320,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001725.731326_ir.tif,5719,266.938,111.081,277.115,122.846,0.10797,0,hotspot,0.10797
321,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001727.872759_ir.tif,5721,228.239,68.482,238.160,81.041,0.19017,0,hotspot,0.19017
322,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001748.240906_ir.tif,5740,274.724,275.223,284.168,285.624,0.58466,0,hotspot,0.58466
323,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001800.051223_ir.tif,5751,470.800,241.157,481.281,251.962,0.61747,0,hotspot,0.61747
324,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001808.635098_ir.tif,5759,595.594,14.933,605.660,27.171,0.16252,0,hotspot,0.16252
325,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001837.579417_ir.tif,5786,357.125,132.309,366.791,147.855,0.28293,0,hotspot,0.28293
326,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001845.078530_ir.tif,5793,302.337,113.345,314.721,125.273,0.73957,0,hotspot,0.73957
327,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001845.078530_ir.tif,5793,242.781,91.676,252.446,105.650,0.66869,0,hotspot,0.66869
328,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001847.221019_ir.tif,5795,397.977,367.317,407.180,379.662,0.13773,0,hotspot,0.13773
329,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001920.514393_ir.tif,5826,177.377,117.787,187.545,126.985,0.13557,0,hotspot,0.13557
330,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001921.588478_ir.tif,5827,369.978,0.426,382.099,14.721,0.19508,0,hotspot,0.19508
331,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001922.662703_ir.tif,5828,358.176,405.425,368.655,420.186,0.17495,0,hotspot,0.17495
332,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001935.550606_ir.tif,5840,398.830,176.037,409.170,187.572,0.41838,0,hotspot,0.41838
333,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001936.626075_ir.tif,5841,371.111,92.517,380.927,106.166,0.16659,0,hotspot,0.16659
334,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001937.701641_ir.tif,5842,351.028,495.137,361.925,510.770,0.43816,0,hotspot,0.43816
335,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001939.852952_ir.tif,5844,508.790,196.453,519.343,212.316,0.70891,0,hotspot,0.70891
336,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001942.004024_ir.tif,5846,478.074,111.296,488.968,125.651,0.10336,0,hotspot,0.10336
337,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001943.079570_ir.tif,5847,237.870,251.188,248.990,261.666,0.48855,0,hotspot,0.48855
338,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001944.155380_ir.tif,5848,190.844,204.308,200.866,221.101,0.62325,0,hotspot,0.62325
339,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002000.287841_ir.tif,5863,327.113,298.443,336.347,308.406,0.11048,0,hotspot,0.11048
340,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002000.287841_ir.tif,5863,151.932,95.537,162.215,106.133,0.10022,0,hotspot,0.10022
341,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002001.367146_ir.tif,5864,510.067,69.584,522.748,83.041,0.16695,0,hotspot,0.16695
342,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002013.196383_ir.tif,5875,577.877,157.605,590.519,170.758,0.42580,0,hotspot,0.42580
343,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002015.355658_ir.tif,5877,269.834,363.293,280.578,377.563,0.62740,0,hotspot,0.62740
344,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002015.355658_ir.tif,5877,271.496,366.723,282.100,382.207,0.28855,0,hotspot,0.28855
345,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002035.835503_ir.tif,5896,41.493,409.991,54.381,422.405,0.26624,0,hotspot,0.26624
346,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002036.913049_ir.tif,5897,191.612,384.473,201.953,399.393,0.13084,0,hotspot,0.13084
347,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002042.307982_ir.tif,5902,166.704,390.823,177.488,404.855,0.52216,0,hotspot,0.52216
348,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002154.313059_ir.tif,5906,128.244,393.801,137.981,404.473,0.37766,0,hotspot,0.37766
349,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002206.123631_ir.tif,5917,159.193,249.216,175.857,260.272,0.11702,0,hotspot,0.11702
350,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002209.347335_ir.tif,5920,513.136,152.679,523.126,163.896,0.61877,0,hotspot,0.61877
351,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002209.347335_ir.tif,5920,499.559,118.449,509.204,129.327,0.50847,0,hotspot,0.50847
352,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002210.422460_ir.tif,5921,470.866,502.001,481.081,511.736,0.72266,0,hotspot,0.72266
353,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002212.573153_ir.tif,5923,346.245,69.694,354.862,80.447,0.21084,0,hotspot,0.21084
354,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002224.398607_ir.tif,5934,436.976,130.314,447.600,141.176,0.43827,0,hotspot,0.43827
355,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002227.624829_ir.tif,5937,112.701,70.390,121.911,80.158,0.46958,0,hotspot,0.46958
356,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002229.775022_ir.tif,5939,162.244,60.731,173.671,75.536,0.50069,0,hotspot,0.50069
357,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002230.850388_ir.tif,5940,240.651,292.695,253.153,305.636,0.44964,0,hotspot,0.44964
358,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002233.003000_ir.tif,5942,113.371,383.828,123.525,396.812,0.47599,0,hotspot,0.47599
359,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002235.155715_ir.tif,5944,404.154,416.844,415.162,426.675,0.41208,0,hotspot,0.41208
360,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002238.384315_ir.tif,5947,523.108,95.223,534.358,107.877,0.24347,0,hotspot,0.24347
361,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002239.459300_ir.tif,5948,543.536,473.651,558.032,485.810,0.12402,0,hotspot,0.12402
362,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002240.533710_ir.tif,5949,326.563,161.859,336.633,176.176,0.33258,0,hotspot,0.33258
363,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002244.831037_ir.tif,5953,33.869,168.100,44.532,179.068,0.57885,0,hotspot,0.57885
364,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002250.200531_ir.tif,5958,361.836,177.822,370.966,189.216,0.19328,0,hotspot,0.19328
365,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002258.804646_ir.tif,5966,349.022,107.789,359.868,121.056,0.13963,0,hotspot,0.13963
366,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002302.027827_ir.tif,5969,136.651,359.265,148.123,373.025,0.31360,0,hotspot,0.31360
367,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002304.176076_ir.tif,5971,95.710,0.641,109.914,12.565,0.16093,0,hotspot,0.16093
368,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002306.324091_ir.tif,5973,554.890,275.878,564.902,287.645,0.41968,0,hotspot,0.41968
369,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002321.363305_ir.tif,5987,321.351,99.500,330.731,110.776,0.28931,0,hotspot,0.28931
370,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002349.286622_ir.tif,6013,149.079,246.688,158.991,259.007,0.36370,0,hotspot,0.36370
371,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002349.286622_ir.tif,6013,158.323,263.457,170.076,273.822,0.31338,0,hotspot,0.31338
372,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002349.286622_ir.tif,6013,153.133,261.087,164.763,272.418,0.12810,0,hotspot,0.12810
373,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002408.658364_ir.tif,6031,231.183,276.519,241.467,291.855,0.43166,0,hotspot,0.43166
374,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002411.875907_ir.tif,6034,372.439,326.068,383.834,340.660,0.25337,0,hotspot,0.25337
375,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002516.622935_ir.tif,6094,269.410,186.374,279.253,196.845,0.29813,0,hotspot,0.29813
376,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002525.287204_ir.tif,6102,450.529,328.190,460.616,339.599,0.24403,0,hotspot,0.24403
377,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002526.371612_ir.tif,6103,86.799,351.955,96.887,363.875,0.50777,0,hotspot,0.50777
378,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002541.515806_ir.tif,6117,345.499,292.108,353.233,300.634,0.20205,0,hotspot,0.20205
379,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002622.549326_ir.tif,6155,320.199,239.042,330.844,256.240,0.22230,0,hotspot,0.22230
380,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002623.627511_ir.tif,6156,38.240,138.480,51.541,148.103,0.42524,0,hotspot,0.42524
381,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002623.627511_ir.tif,6156,37.227,137.696,52.900,149.433,0.13196,0,hotspot,0.13196
382,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002635.472107_ir.tif,6167,105.472,128.002,116.388,137.635,0.60876,0,hotspot,0.60876
383,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002645.154930_ir.tif,6176,181.170,2.219,193.301,13.460,0.59290,0,hotspot,0.59290
384,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002646.231235_ir.tif,6177,156.235,439.112,168.679,449.855,0.71942,0,hotspot,0.71942
385,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002715.145158_ir.tif,6204,265.935,372.937,275.964,384.802,0.70187,0,hotspot,0.70187
386,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002716.212126_ir.tif,6205,154.442,300.197,164.259,309.785,0.13454,0,hotspot,0.13454
387,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002853.914920_ir.tif,6297,53.447,14.223,63.668,27.514,0.10300,0,hotspot,0.10300
388,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002854.973126_ir.tif,6298,28.702,465.653,39.240,478.102,0.14375,0,hotspot,0.14375
389,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_002901.326626_ir.tif,6304,151.399,224.293,159.452,231.215,0.49697,0,hotspot,0.49697
390,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003147.008069_ir.tif,6460,421.793,169.912,430.821,180.055,0.22944,0,hotspot,0.22944
391,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003208.692826_ir.tif,6480,132.445,222.339,141.479,230.979,0.26393,0,hotspot,0.26393
392,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003211.951809_ir.tif,6483,597.801,90.066,608.556,98.854,0.19172,0,hotspot,0.19172
393,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003211.951809_ir.tif,6483,601.258,99.709,615.147,109.787,0.15345,0,hotspot,0.15345
394,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003213.038535_ir.tif,6484,578.146,465.119,587.294,474.239,0.18055,0,hotspot,0.18055
395,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003213.038535_ir.tif,6484,582.287,473.618,594.703,482.437,0.14730,0,hotspot,0.14730
396,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_003213.038535_ir.tif,6484,579.253,462.457,591.586,473.704,0.13783,0,hotspot,0.13783
397,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004416.956229_ir.tif,6689,258.674,1.877,268.558,15.317,0.20685,0,hotspot,0.20685
398,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004418.067338_ir.tif,6690,258.886,421.885,268.398,436.013,0.44283,0,hotspot,0.44283
399,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004448.071129_ir.tif,6717,370.385,374.497,383.586,385.633,0.12807,0,hotspot,0.12807
400,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004502.543842_ir.tif,6730,230.461,150.095,241.222,161.218,0.10078,0,hotspot,0.10078
401,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004522.652609_ir.tif,6748,467.549,251.803,477.004,263.327,0.43452,0,hotspot,0.43452
402,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004555.188097_ir.tif,6777,98.113,228.459,107.802,243.409,0.14065,0,hotspot,0.14065
403,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004604.183754_ir.tif,6785,351.681,311.635,364.320,323.479,0.72990,0,hotspot,0.72990
404,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004618.836306_ir.tif,6798,109.965,343.320,126.034,353.852,0.17952,0,hotspot,0.17952
405,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004650.488887_ir.tif,6826,435.866,200.315,449.821,210.236,0.23242,0,hotspot,0.23242
406,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004709.718873_ir.tif,6843,523.348,118.846,538.380,130.245,0.15552,0,hotspot,0.15552
407,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004733.511082_ir.tif,6864,593.567,78.177,605.043,89.899,0.23788,0,hotspot,0.23788
408,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004734.646171_ir.tif,6865,589.546,445.927,601.646,458.689,0.29129,0,hotspot,0.29129
409,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004739.189718_ir.tif,6869,470.327,133.628,481.302,144.718,0.38347,0,hotspot,0.38347
410,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004739.189718_ir.tif,6869,321.636,315.870,331.877,327.117,0.33212,0,hotspot,0.33212
411,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004743.733167_ir.tif,6873,213.775,14.422,224.265,28.426,0.13162,0,hotspot,0.13162
412,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004746.006663_ir.tif,6875,175.466,187.742,186.311,203.554,0.41087,0,hotspot,0.41087
413,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004756.258248_ir.tif,6884,302.452,28.288,313.911,40.764,0.26555,0,hotspot,0.26555
414,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004801.959167_ir.tif,6889,218.346,380.787,230.043,392.399,0.50761,0,hotspot,0.50761
415,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004803.100152_ir.tif,6890,328.048,77.816,338.817,88.925,0.46245,0,hotspot,0.46245
416,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004852.273267_ir.tif,6933,43.406,13.749,54.834,25.679,0.41848,0,hotspot,0.41848
417,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004902.566975_ir.tif,6942,619.089,230.004,632.618,240.998,0.48476,0,hotspot,0.48476
418,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004926.556786_ir.tif,6963,537.461,127.814,548.815,137.730,0.67042,0,hotspot,0.67042
419,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_004959.608418_ir.tif,6992,352.544,32.104,362.115,42.946,0.70574,0,hotspot,0.70574
420,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005000.748646_ir.tif,6993,349.380,442.085,358.024,452.691,0.48564,0,hotspot,0.48564
421,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005016.693526_ir.tif,7007,183.197,62.354,193.869,75.628,0.20493,0,hotspot,0.20493
422,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005024.660823_ir.tif,7014,163.776,0.122,173.848,10.443,0.43541,0,hotspot,0.43541
423,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005025.797425_ir.tif,7015,156.588,434.280,166.787,444.940,0.34143,0,hotspot,0.34143
424,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005025.797425_ir.tif,7015,1.940,260.409,12.632,274.529,0.10563,0,hotspot,0.10563
