# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:04:34 2026,,,,,,,,
210,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,566.716,293.707,576.843,304.001,0.26149,0,hotspot,0.26149
211,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,248.292,200.587,261.300,216.392,0.11662,0,hotspot,0.11662
212,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001413.937297_ir.tif,5539,316.572,136.502,326.567,150.578,0.10316,0,hotspot,0.10316
213,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001415.004406_ir.tif,5540,216.208,147.287,228.489,163.740,0.53972,0,hotspot,0.53972
214,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001416.071491_ir.tif,5541,234.061,289.727,246.045,306.853,0.10347,0,hotspot,0.10347
215,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001418.205884_ir.tif,5543,281.609,93.036,292.464,108.183,0.73729,0,hotspot,0.73729
216,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001419.272850_ir.tif,5544,271.905,504.807,283.288,512.000,0.68404,0,hotspot,0.68404
217,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,116.420,40.328,127.763,60.315,0.34152,0,hotspot,0.34152
218,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,117.686,37.002,131.447,60.055,0.24379,0,hotspot,0.24379
219,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,119.739,34.026,133.122,54.031,0.15519,0,hotspot,0.15519
220,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,114.935,43.379,127.045,61.462,0.15345,0,hotspot,0.15345
221,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001426.734257_ir.tif,5551,107.492,424.387,121.375,445.231,0.19658,0,hotspot,0.19658
222,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001426.734257_ir.tif,5551,105.963,428.317,118.044,446.348,0.12279,0,hotspot,0.12279
223,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001428.865154_ir.tif,5553,224.578,96.964,234.594,107.287,0.46089,0,hotspot,0.46089
224,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001428.865154_ir.tif,5553,228.682,85.023,238.619,94.285,0.18938,0,hotspot,0.18938
225,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001442.732058_ir.tif,5566,173.430,204.039,183.088,215.436,0.20567,0,hotspot,0.20567
226,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001445.935383_ir.tif,5569,205.105,35.159,216.590,48.093,0.29604,0,hotspot,0.29604
227,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001447.004069_ir.tif,5570,607.249,322.929,615.681,332.871,0.16404,0,hotspot,0.16404
228,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001453.426707_ir.tif,5576,162.858,385.603,172.502,396.428,0.38408,0,hotspot,0.38408
229,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001455.568881_ir.tif,5578,396.411,222.102,406.804,232.393,0.12617,0,hotspot,0.12617
230,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001509.501266_ir.tif,5591,528.077,8.108,537.240,17.917,0.40787,0,hotspot,0.40787
231,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001509.501266_ir.tif,5591,532.488,16.629,541.794,27.067,0.35676,0,hotspot,0.35676
232,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001513.788474_ir.tif,5595,168.992,108.035,179.552,117.934,0.58775,0,hotspot,0.58775
233,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001514.859821_ir.tif,5596,133.264,266.353,144.329,276.341,0.28098,0,hotspot,0.28098
234,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001514.859821_ir.tif,5596,161.514,503.850,171.502,511.600,0.26578,0,hotspot,0.26578
235,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001515.930269_ir.tif,5597,131.969,249.384,143.744,262.245,0.10493,0,hotspot,0.10493
236,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001517.000135_ir.tif,5598,311.828,182.659,322.209,192.625,0.42739,0,hotspot,0.42739
237,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001518.070086_ir.tif,5599,384.874,347.723,395.128,359.971,0.46370,0,hotspot,0.46370
238,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001526.632158_ir.tif,5607,322.951,219.701,332.443,233.031,0.33031,0,hotspot,0.33031
239,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001539.494618_ir.tif,5619,284.018,346.977,294.438,360.260,0.43655,0,hotspot,0.43655
240,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001548.054253_ir.tif,5627,436.672,312.341,447.900,322.487,0.10117,0,hotspot,0.10117
241,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001600.862271_ir.tif,5639,104.416,335.744,115.496,346.474,0.23584,0,hotspot,0.23584
242,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001601.931077_ir.tif,5640,166.897,197.164,176.551,206.538,0.27437,0,hotspot,0.27437
243,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001602.999084_ir.tif,5641,208.641,350.724,219.225,363.445,0.14371,0,hotspot,0.14371
244,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001606.206268_ir.tif,5644,257.671,433.292,268.543,446.842,0.15698,0,hotspot,0.15698
245,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001611.553097_ir.tif,5649,441.513,352.882,453.210,363.147,0.20063,0,hotspot,0.20063
246,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001613.693912_ir.tif,5651,311.131,210.144,320.650,219.256,0.19506,0,hotspot,0.19506
247,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001620.121952_ir.tif,5657,375.352,170.897,385.037,180.734,0.34356,0,hotspot,0.34356
248,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001628.710505_ir.tif,5665,362.336,254.254,371.712,263.834,0.26149,0,hotspot,0.26149
249,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001628.710505_ir.tif,5665,268.385,458.211,278.247,468.263,0.24040,0,hotspot,0.24040
250,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001630.859760_ir.tif,5667,122.786,291.633,134.499,302.180,0.36468,0,hotspot,0.36468
251,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001633.010533_ir.tif,5669,373.242,56.084,384.856,67.568,0.34711,0,hotspot,0.34711
252,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001633.010533_ir.tif,5669,372.039,55.405,386.020,69.144,0.14111,0,hotspot,0.14111
253,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001658.846276_ir.tif,5693,262.987,112.806,274.868,123.935,0.24797,0,hotspot,0.24797
254,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001659.924902_ir.tif,5694,113.304,232.886,123.759,243.346,0.26074,0,hotspot,0.26074
255,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001659.924902_ir.tif,5694,545.943,353.400,563.303,369.935,0.11270,0,hotspot,0.11270
256,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001701.005709_ir.tif,5695,592.949,2.173,605.905,17.734,0.28406,0,hotspot,0.28406
257,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001702.084080_ir.tif,5696,364.820,147.690,376.626,158.490,0.38893,0,hotspot,0.38893
258,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001718.224360_ir.tif,5711,269.767,4.519,285.525,19.337,0.28057,0,hotspot,0.28057
259,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001725.731326_ir.tif,5718,480.376,258.972,491.765,272.789,0.10494,0,hotspot,0.10494
260,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001726.802531_ir.tif,5719,224.128,41.187,234.243,52.143,0.14508,0,hotspot,0.14508
261,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001735.363945_ir.tif,5727,242.675,111.728,251.909,121.496,0.17981,0,hotspot,0.17981
262,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001742.871674_ir.tif,5734,290.371,436.119,299.561,450.119,0.48845,0,hotspot,0.48845
263,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001742.871674_ir.tif,5734,175.786,251.082,186.347,262.694,0.45259,0,hotspot,0.45259
264,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001742.871674_ir.tif,5734,197.043,270.032,208.962,279.570,0.41142,0,hotspot,0.41142
265,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001742.871674_ir.tif,5734,197.086,283.058,208.284,291.989,0.24582,0,hotspot,0.24582
266,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001742.871674_ir.tif,5734,194.557,268.492,207.728,278.342,0.15070,0,hotspot,0.15070
267,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001747.166661_ir.tif,5738,524.019,406.060,534.197,422.210,0.23111,0,hotspot,0.23111
268,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001753.610543_ir.tif,5744,139.597,329.525,149.537,340.594,0.60073,0,hotspot,0.60073
269,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001753.610543_ir.tif,5744,196.406,306.175,206.731,315.880,0.50920,0,hotspot,0.50920
270,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001757.903948_ir.tif,5748,228.875,28.800,239.903,39.388,0.19003,0,hotspot,0.19003
271,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001809.707504_ir.tif,5759,236.111,18.062,249.061,29.263,0.23762,0,hotspot,0.23762
272,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001810.780514_ir.tif,5760,6.825,96.823,19.093,108.958,0.71893,0,hotspot,0.71893
273,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001811.853038_ir.tif,5761,0.507,471.308,12.001,482.045,0.72168,0,hotspot,0.72168
274,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001919.439925_ir.tif,5824,376.363,16.209,387.004,28.373,0.11249,0,hotspot,0.11249
275,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001939.852952_ir.tif,5843,256.153,27.246,269.921,37.317,0.14813,0,hotspot,0.14813
276,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001946.305871_ir.tif,5849,632.906,478.215,639.954,489.131,0.15753,0,hotspot,0.15753
277,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002018.590814_ir.tif,5879,447.742,377.105,458.662,384.581,0.39515,0,hotspot,0.39515
278,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002025.059917_ir.tif,5885,157.680,210.916,167.551,220.341,0.35031,0,hotspot,0.35031
279,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002028.291676_ir.tif,5888,35.721,342.794,47.873,353.568,0.26742,0,hotspot,0.26742
280,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002030.446510_ir.tif,5890,273.873,73.561,285.940,87.569,0.12708,0,hotspot,0.12708
281,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002031.524055_ir.tif,5891,496.820,187.876,508.202,204.181,0.43289,0,hotspot,0.43289
282,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002152.168225_ir.tif,5903,2.194,421.875,13.730,434.459,0.13266,0,hotspot,0.13266
283,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002200.754462_ir.tif,5911,363.072,5.589,373.192,22.145,0.60598,0,hotspot,0.60598
284,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002201.828387_ir.tif,5912,343.179,430.626,352.844,443.657,0.77897,0,hotspot,0.77897
285,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002211.497747_ir.tif,5921,11.778,216.016,23.133,227.106,0.34282,0,hotspot,0.34282
286,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002220.098140_ir.tif,5929,243.766,168.662,254.664,180.275,0.58530,0,hotspot,0.58530
287,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002221.172986_ir.tif,5930,156.615,382.344,166.855,394.750,0.22075,0,hotspot,0.22075
288,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002221.172986_ir.tif,5930,202.404,128.152,211.809,137.858,0.13994,0,hotspot,0.13994
289,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002222.248177_ir.tif,5931,127.510,431.018,137.614,440.839,0.14251,0,hotspot,0.14251
290,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002229.775022_ir.tif,5938,212.159,108.260,224.342,120.627,0.33699,0,hotspot,0.33699
291,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002230.850388_ir.tif,5939,198.357,506.846,210.049,512.000,0.12422,0,hotspot,0.12422
292,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002231.925919_ir.tif,5940,545.177,43.396,555.255,57.691,0.39536,0,hotspot,0.39536
293,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002239.459300_ir.tif,5947,122.929,166.136,135.752,176.330,0.60012,0,hotspot,0.60012
294,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002241.607214_ir.tif,5949,601.842,372.133,614.811,387.484,0.30616,0,hotspot,0.30616
295,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002243.753892_ir.tif,5951,293.592,148.534,301.939,161.270,0.11093,0,hotspot,0.11093
296,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002325.661993_ir.tif,5990,218.124,1.083,230.160,12.974,0.42948,0,hotspot,0.42948
297,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002326.736620_ir.tif,5991,204.802,400.368,215.655,410.870,0.42416,0,hotspot,0.42416
298,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002342.835402_ir.tif,6006,545.316,229.560,560.491,244.986,0.34338,0,hotspot,0.34338
299,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002351.437736_ir.tif,6014,430.094,259.087,438.503,266.730,0.20969,0,hotspot,0.20969
300,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002351.437736_ir.tif,6014,438.167,255.063,446.738,262.387,0.16748,0,hotspot,0.16748
301,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002505.796523_ir.tif,6083,592.335,327.616,601.881,337.427,0.43884,0,hotspot,0.43884
302,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002505.796523_ir.tif,6083,386.588,426.869,394.235,435.399,0.41436,0,hotspot,0.41436
303,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002510.125190_ir.tif,6087,362.579,195.213,373.388,205.243,0.17291,0,hotspot,0.17291
304,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002625.784867_ir.tif,6157,321.846,236.869,334.107,246.588,0.44261,0,hotspot,0.44261
305,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002629.019685_ir.tif,6160,161.335,53.524,171.867,75.151,0.50854,0,hotspot,0.50854
306,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002630.096754_ir.tif,6161,142.229,443.956,152.537,464.505,0.50960,0,hotspot,0.50960
307,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002631.172563_ir.tif,6162,21.788,206.141,31.734,216.219,0.70217,0,hotspot,0.70217
308,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002716.212126_ir.tif,6204,147.207,375.790,156.841,387.107,0.39337,0,hotspot,0.39337
309,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002812.612958_ir.tif,6257,452.420,310.838,462.637,322.872,0.36298,0,hotspot,0.36298
310,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002828.518801_ir.tif,6272,478.258,227.873,485.312,237.623,0.43835,0,hotspot,0.43835
311,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_002828.518801_ir.tif,6272,487.482,157.100,497.563,168.052,0.32149,0,hotspot,0.32149
312,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_003200.004193_ir.tif,6471,581.628,46.226,592.952,58.666,0.14650,0,hotspot,0.14650
313,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004550.691484_ir.tif,6772,507.421,361.725,517.979,380.320,0.36991,0,hotspot,0.36991
314,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004615.451462_ir.tif,6794,478.138,163.993,488.808,177.317,0.10329,0,hotspot,0.10329
315,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004616.580049_ir.tif,6795,52.501,224.583,62.889,235.390,0.22356,0,hotspot,0.22356
316,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004647.091645_ir.tif,6822,374.883,431.271,384.596,443.383,0.22259,0,hotspot,0.22259
